id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1089190192773164600,https://www.airbnb.com/rooms/1089190192773164600,20241230155630,2024-12-30,city scrape,güven veren daire,Enjoy a simple and cozy stay in this centrally located tranquil place.,,https://a0.muscache.com/pictures/hosting/Hosting-1089190192773164600/original/d2cadcee-1c1a-4773-a2ab-2ed8b495b845.jpeg,492100848,https://www.airbnb.com/users/show/492100848,Samet,2022-12-20,,,,,100%,f,https://a0.muscache.com/im/pictures/user/642e2b42-3030-417a-a7f6-8393fb2831a2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/642e2b42-3030-417a-a7f6-8393fb2831a2.jpg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,,Arnavutkoy,,41.18357,28.7483,Private room in rental unit,Private room,3,3.0,3 baths,3.0,5.0,"[""Washer"", ""Free parking on premises"", ""Exercise equipment"", ""Wifi"", ""Kitchen"", ""Lock on bedroom door""]",$588.00,100,365,100.0,100.0,365.0,365.0,100.0,365.0,,t,30,60,90,271,2024-12-30,1,1,0,2024-07-13,2024-07-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.18
829045728371772696,https://www.airbnb.com/rooms/829045728371772696,20241230155630,2024-12-31,city scrape,Garden&Peaceful Flat in Cihangir,"It is a known fact that Cihagir is in the heart of Istanbul and the flat is in the very center of Taksim/cihangir. Super markets, cafes, bars, restaurants, breakfast shops, shopping centers, İstanbul Bosphorus, tram, historical places are only a few minutes away from the apartment.",,https://a0.muscache.com/pictures/miso/Hosting-829045728371772696/original/0b0030f7-bc8b-466d-bbea-2a97995ce6f4.jpeg,347544794,https://www.airbnb.com/users/show/347544794,Tugay&Mertcan,2020-05-25,,,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-347544794/original/9ff9633e-9008-4366-bd85-5612e2a5fe0f.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-347544794/original/9ff9633e-9008-4366-bd85-5612e2a5fe0f.jpeg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Beyoglu,,41.0319846,28.9843536,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Sun loungers"", ""Freezer"", ""Room-darkening shades"", ""Central heating"", ""Shampoo"", ""Free street parking"", ""Air conditioning"", ""Iron"", ""Baking sheet"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""First aid kit"", ""Smoke alarm"", ""Coffee"", ""Kitchen"", ""Gas stove"", ""Bed linens"", ""Wine glasses"", ""Refrigerator"", ""Dishes and silverware"", ""Dishwasher"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Mosquito net"", ""Washer"", ""Host greets you"", ""Stainless steel double oven"", ""Ethernet connection"", ""Hangers"", ""Hot water kettle"", ""Paid parking lot off premises"", ""Dedicated workspace"", ""Window guards"", ""Fire extinguisher"", ""Clothing storage: closet"", ""Coffee maker: pour-over coffee"", ""Shower gel"", ""Conditioner"", ""Hot water"", ""Luggage dropoff allowed"", ""Drying rack for clothing"", ""Dining table"", ""TV"", ""Books and reading material"", ""Cooking basics"", ""Wifi"", ""Outdoor dining area"", ""Laundromat nearby"", ""Microwave"", ""Outdoor furniture"", ""Smoking allowed""]","$5,095.00",3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,27,57,87,362,2024-12-31,64,35,2,2023-02-26,2024-12-25,4.67,4.73,4.53,4.88,4.92,4.8,4.67,45-2218,t,2,2,0,0,2.84
568087755267930835,https://www.airbnb.com/rooms/568087755267930835,20241230155630,2024-12-31,city scrape,Cozy 1+1 Apartment in the elite district,,"Elite district, in the financial center of Istanbul, peaceful, calm, central",https://a0.muscache.com/pictures/miso/Hosting-568087755267930835/original/2ccf418d-5829-4e71-97ff-f2b8dd9144e2.png,446357521,https://www.airbnb.com/users/show/446357521,Sevda,2022-02-22,"Ataşehir, Turkey","Hey, I'm currently working and living in Istanbul. I am always interested in meeting new people and love sharing experiences and knowledge and learning about new cultures. Istanbul is such a mix of diversity so you can find almost anything you are looking for. I am friendly and always on hand to help with any situation.",,,,f,https://a0.muscache.com/im/pictures/user/ddebd38d-2cd6-47e4-b054-a589da5b97e8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ddebd38d-2cd6-47e4-b054-a589da5b97e8.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Ataşehir, İstanbul, Turkey",Atasehir,,40.99945,29.09902,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Heating"", ""Children\u2019s books and toys"", ""Outdoor shower"", ""Shared backyard \u2013 Fully fenced"", ""Iron"", ""Central air conditioning"", ""Hair dryer"", ""First aid kit"", ""Smoke alarm"", ""Exercise equipment"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Garden view"", ""Free parking on premises"", ""Coffee maker"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Shared pool"", ""Dedicated workspace"", ""Fire extinguisher"", ""Children\u2019s dinnerware"", ""TV"", ""Outdoor dining area"", ""Wifi"", ""Courtyard view"", ""Pool view"", ""Park view"", ""Pool table""]","$7,051.00",100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,,t,30,60,90,365,2024-12-31,0,0,0,,,,,,,,,,,f,1,1,0,0,
780145022248663787,https://www.airbnb.com/rooms/780145022248663787,20241230155630,2024-12-30,city scrape,Lux Family Hotel Suite Balcony & view Sisli 3+1,"Our apartments are distinguished by the spacious area suitable for family residence, as it contains all the necessary necessities for a comfortable and happy stay, where you feel as if you are in your own home. We also have a 24/24 reception desk to secure the needs of guests at any time, and the entire building contains a security system and cameras that work around the clock In addition to the availability of the Internet throughout the hotel, also the apartments have amazing city view","Our apartments are distinguished by the spacious area suitable for family residence, as it contains all the necessary necessities for a comfortable and happy stay, where you feel as if you are in your own home. We also have a 24/24 reception desk to secure the needs of guests at any time, and the entire building contains a security system and cameras that work around the clock In addition to the availability of the Internet throughout the hotel, also the apartments have amazing city view",https://a0.muscache.com/pictures/miso/Hosting-780145022248663787/original/f5ccd3f7-dcef-481e-9d26-e45a8f488c2d.jpeg,490671235,https://www.airbnb.com/users/show/490671235,Hexa Suites,2022-12-08,"İstanbul, Turkey",,within an hour,100%,90%,t,https://a0.muscache.com/im/pictures/user/User-490671235/original/fa6ec77b-7951-4a9f-87f3-d4e956541502.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-490671235/original/fa6ec77b-7951-4a9f-87f3-d4e956541502.jpeg?aki_policy=profile_x_medium,,43,44,"['email', 'phone', 'work_email']",t,t,"Şişli, İstanbul, Turkey",Sisli,,41.05562,28.98079,Entire serviced apartment,Entire home/apt,6,1.5,1.5 baths,3.0,6.0,"[""Baby safety gates"", ""Freezer"", ""Room-darkening shades"", ""Central heating"", ""Shampoo"", ""55 inch HDTV with Netflix, standard cable"", ""Free street parking"", ""Single level home"", ""LG refrigerator"", ""City skyline view"", ""Iron"", ""Hair dryer"", ""AC - split type ductless system"", ""Portable fans"", ""Smoke alarm"", ""Kitchen"", ""Table corner guards"", ""Bed linens"", ""Clothing storage: closet and wardrobe"", ""Heating - split type ductless system"", ""Dishes and silverware"", ""Safe"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Long term stays allowed"", ""Essentials"", ""Self check-in"", ""Building staff"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Hangers"", ""Hot water kettle"", ""Paid parking lot off premises"", ""Dedicated workspace"", ""Window guards"", ""Fire extinguisher"", ""Elevator"", ""Hot water"", ""Luggage dropoff allowed"", ""Drying rack for clothing"", ""Dining table"", ""Cooking basics"", ""Smoking allowed"", ""Wifi"", ""Laundromat nearby"", ""GE stainless steel gas stove"", ""Crib - available upon request"", ""Housekeeping available from 10:00\u202fAM to 4:30\u202fPM, 2 days a week - included with your stay""]","$5,116.00",1,365,1.0,2.0,365.0,365.0,1.0,365.0,,t,21,51,52,52,2024-12-30,12,11,2,2023-01-01,2024-12-07,4.33,4.67,4.5,4.67,4.58,4.58,4.25,Exempt,f,43,37,6,0,0.49
998432486637984869,https://www.airbnb.com/rooms/998432486637984869,20241230155630,2024-12-31,city scrape,Corner Suite,This stylish and unique place will turn your trip into an unforgettable experience.,,https://a0.muscache.com/pictures/miso/Hosting-998432486637984869/original/3ff7d4f2-6b47-4047-979d-10dc0161f40b.jpeg,541063761,https://www.airbnb.com/users/show/541063761,Cityloft Hotel,2023-10-09,,,within an hour,87%,95%,f,https://a0.muscache.com/im/pictures/user/b32dfd80-4796-4b30-b2c2-14b9c10c3e5b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b32dfd80-4796-4b30-b2c2-14b9c10c3e5b.jpg?aki_policy=profile_x_medium,,13,13,"['email', 'phone']",t,t,,Atasehir,,40.9761262,29.1487875,Room in hotel,Private room,3,1.0,1 private bath,1.0,1.0,"[""Heating"", ""Pack \u2019n play/Travel crib"", ""Room-darkening shades"", ""Shampoo"", ""Bidet"", ""City skyline view"", ""Hair dryer"", ""AC - split type ductless system"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Exercise equipment"", ""First aid kit"", ""Bed linens"", ""Refrigerator"", ""Dishes and silverware"", ""Safe"", ""Carbon monoxide alarm"", ""Self check-in"", ""Paid washer \u2013 In building"", ""Building staff"", ""Hangers"", ""Hot water kettle"", ""Shared gym in building"", ""Fire extinguisher"", ""Clothing storage"", ""Hot water"", ""Crib"", ""TV"", ""Smoking allowed"", ""Wifi"", ""Microwave""]","$3,942.00",1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,30,60,90,365,2024-12-31,7,7,0,2024-05-20,2024-11-17,4.29,4.29,4.29,4.29,4.14,3.57,4.29,Exempt,t,13,0,13,0,0.93
1286936110543970750,https://www.airbnb.com/rooms/1286936110543970750,20241230155630,2024-12-31,city scrape,1-)Taksimde stüdyo,This trendy space offers lots of attractive details.,,https://a0.muscache.com/pictures/hosting/Hosting-1286936110543970750/original/81f5bd15-b5d6-4492-8e42-3674b95271b9.jpeg,549424762,https://www.airbnb.com/users/show/549424762,Çınar Suit,2023-12-04,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-549424762/original/c25d2d96-cfbf-4e53-b2af-3d19d14be422.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-549424762/original/c25d2d96-cfbf-4e53-b2af-3d19d14be422.jpeg?aki_policy=profile_x_medium,,8,19,['phone'],t,t,,Beyoglu,,41.04224959539772,28.9782589673996,Room in hotel,Private room,1,1.0,1 private bath,1.0,1.0,"[""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Exterior security cameras on property"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Keypad"", ""Dedicated workspace"", ""Self check-in""]",$688.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,4,33,63,338,2024-12-31,3,3,2,2024-11-16,2024-12-24,3.33,3.33,3.0,4.0,4.0,3.33,3.0,Exempt,t,8,0,8,0,1.96
995436585894683867,https://www.airbnb.com/rooms/995436585894683867,20241230155630,2024-12-31,city scrape,şehrin merkezinde studyo daire f41y,Enjoy a simple and cozy stay in this centrally located quiet place.,,https://a0.muscache.com/pictures/miso/Hosting-995436585894683867/original/4302f207-3807-4434-b69a-b6fd14b8b00e.jpeg,147336846,https://www.airbnb.com/users/show/147336846,Altin,2017-08-23,"İstanbul, Turkey","2010 yılından beri aktif olarak kısa dönem ve uzun dönem ev kiralama, alım-satım, danışmalık izmeti, yeniden değerleme hizmeti, fiyat belirleme uzmanlığı, değer tespit hizmeti vs gibi hizmetler vermekteyiz. 

Yerimiz Şirinevler Meydan'dadır ve 7/24 siz değerli müşterilerimize hizmet vermek için tüm ekip arkadaşlarımızla çalışmaktayız. 

İsteyen misafirlerimize özel araç hizmeti vermekteyiz. Önemli olan siz değerli misafirlerimizin konforu ve mutluluğu diyerek çıktığımız bu yolda her zaman başarılı olmak için çaba harcayan ekibimiz ile her zaman irtibat kurabilirsiniz.

Gerek Airbnb üzerinden gerekse diğer iletişim yolları üzerinden her zaman bize ulaşabilirsiniz.",within an hour,100%,65%,f,https://a0.muscache.com/im/pictures/user/User/original/45bb7141-9532-4181-b0f3-0a55a48a558e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/45bb7141-9532-4181-b0f3-0a55a48a558e.jpeg?aki_policy=profile_x_medium,,207,224,"['email', 'phone', 'work_email']",t,t,,Bahcelievler,,40.9944211,28.8432263,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Paid parking off premises"", ""Central heating"", ""Shared backyard \u2013 Fully fenced"", ""Free street parking"", ""Iron"", ""Pets allowed"", ""Hair dryer"", ""AC - split type ductless system"", ""Portable fans"", ""Kitchen"", ""Bed linens"", ""Heating - split type ductless system"", ""Dishes and silverware"", ""Long term stays allowed"", ""Essentials"", ""Extra pillows and blankets"", ""Washer"", ""Host greets you"", ""Stove"", ""Mini fridge"", ""Hangers"", ""Hot water kettle"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Elevator"", ""Hot water"", ""Luggage dropoff allowed"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Dining table"", ""TV"", ""Cooking basics"", ""Smoking allowed"", ""Wifi"", ""Outdoor furniture""]","$1,763.00",100,365,100.0,100.0,365.0,365.0,100.0,365.0,,t,30,60,90,270,2024-12-31,0,0,0,,,,,,,,,,,f,205,205,0,0,
54173752,https://www.airbnb.com/rooms/54173752,20241230155630,2024-12-31,city scrape,Cozy Room | Center of Istanbul | Ottoman Mansion,Greetings! So Hello!<br /><br />My home is a two floors historical restored wooden mansion one with numerous modern facilities located in a calm and cozy and very central area. <br /><br />3 Wi-Fi sources with 100 mb speed and 24/7 hot water facility.<br /><br />There are 9 rooms and each floor has a toilette and shower (Totaly 3 wc/shower).<br /><br />Subway & Tram 1 min <br />Marmaray 9 min <br />Taksim 18 min <br />Sultan Ahmet 11 min <br />Eminönü 15 min <br /><br />Best Wishes <br /><br />See u,,https://a0.muscache.com/pictures/cde4ef61-3b84-4c31-bd75-7f1008e89c3c.jpg,372191380,https://www.airbnb.com/users/show/372191380,Yusuf,2020-10-16,"İstanbul, Turkey",Welcome to Center of Civilizations İstanbul,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User/original/bbdf1b43-006e-457e-a7bd-7d60887ea7e3.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/bbdf1b43-006e-457e-a7bd-7d60887ea7e3.jpeg?aki_policy=profile_x_medium,,9,9,"['email', 'phone']",t,t,,Fatih,,41.01081,28.94761,Private room in home,Private room,1,2.5,2.5 shared baths,9.0,1.0,"[""BBQ grill: charcoal, wood-burning"", ""Barbecue utensils"", ""Freezer"", ""Room-darkening shades"", ""Central heating"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Free street parking"", ""Iron"", ""Free dryer \u2013 In building"", ""Hair dryer"", ""Portable fans"", ""Smoke alarm"", ""First aid kit"", ""Coffee"", ""Indoor fireplace"", ""Kitchen"", ""Keypad"", ""Lock on bedroom door"", ""Bed linens"", ""Body soap"", ""Free washer \u2013 In building"", ""Refrigerator"", ""Dishes and silverware"", ""Dishwasher"", ""Garden view"", ""Self check-in"", ""Long term stays allowed"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Mosquito net"", ""Fire pit"", ""Stove"", ""Backyard"", ""Mini fridge"", ""Hangers"", ""Hot water kettle"", ""Paid parking lot off premises"", ""Dedicated workspace"", ""Window guards"", ""Fire extinguisher"", ""Shower gel"", ""Hot water"", ""Luggage dropoff allowed"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Dining table"", ""Books and reading material"", ""Cooking basics"", ""Outdoor dining area"", ""Fast wifi \u2013 89 Mbps"", ""Smoking allowed"", ""Laundromat nearby"", ""Microwave"", ""Outdoor furniture""]",$630.00,7,365,2.0,7.0,1125.0,1125.0,7.0,1125.0,,t,2,4,34,124,2024-12-31,23,10,1,2022-03-27,2024-12-14,4.57,4.7,4.48,4.74,4.65,4.57,4.61,160951,t,9,0,9,0,0.68
889163628569364001,https://www.airbnb.com/rooms/889163628569364001,20241230155630,2024-12-31,city scrape,Résidence 5 étoiles 2+1 étage 26 avec piscine,"Have fun with the whole family at this chic place. Residence with all the accommodations outdoor indoor pool, gym ,sauna, billiards ,ping pong etc.",,https://a0.muscache.com/pictures/93f7d388-07a9-4a2a-9082-3d00cf70c786.jpg,433708625,https://www.airbnb.com/users/show/433708625,Olcay,2021-11-27,"İstanbul, Turkey","Français d'origine turc, je vis en Turquie depuis 9 ans, je possède plusieurs logements dans differents coins d'istanbul, je serai ravi de vous accueillir dans mes appartements tout conforts.",within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/3d7dcb84-c83c-48a8-bf7e-db58fac58aa7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3d7dcb84-c83c-48a8-bf7e-db58fac58aa7.jpg?aki_policy=profile_x_medium,,18,18,"['email', 'phone']",t,t,,Umraniye,,41.03092,29.1108,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Heating"", ""Sun loungers"", ""Other electric stove"", ""Freezer"", ""Outdoor shower"", ""Single level home"", ""City skyline view"", ""Baking sheet"", ""Private backyard \u2013 Fully fenced"", ""Central air conditioning"", ""Ping pong table"", ""Hair dryer"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Outdoor playground"", ""Exercise equipment"", ""Shared patio or balcony"", ""HDTV"", ""Kitchen"", ""Single oven"", ""Refrigerator"", ""Children's playroom"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Self check-in"", ""Long term stays allowed"", ""Building staff"", ""Washer"", ""Free parking on premises"", ""Hangers"", ""Hot water kettle"", ""Shared pool"", ""Fire extinguisher"", ""Clothing storage: closet"", ""Elevator"", ""Gym"", ""Hot water"", ""Luggage dropoff allowed"", ""Drying rack for clothing"", ""Dining table"", ""Cooking basics"", ""Private sauna"", ""Wifi"", ""Dryer"", ""Microwave"", ""Pool view"", ""Crib - available upon request"", ""Pool table"", ""Standalone high chair""]","$5,058.00",5,365,4.0,4.0,365.0,365.0,4.0,365.0,,t,22,52,82,357,2024-12-31,8,5,0,2023-07-07,2024-09-13,4.63,5.0,4.63,5.0,4.5,4.88,4.38,10-9150,f,18,18,0,0,0.44
1152013707752067369,https://www.airbnb.com/rooms/1152013707752067369,20241230155630,2024-12-30,previous scrape,Daphne Apart Beyoğlu/Taksim No 2,"I look forward to hosting you in our apartment in Beyoğlu, one of the historical centers of Istanbul. Istanbul is a world city that dates back to 8500 years of settlement. Our hotel is 15-20 minutes walking distance to Topkapi Palace, Hagia Sophia Mosque, Basilica Cistern, Galata Tower, Spice Bazaar from these historical places. In addition, you can easily reach the metro lines within 500 meters walking distance from our hotel. In Beyoglu you can easily reach many museums, eating places and night entertainment","The place is in the center of Beyoglu. The Galata Tower is 500 meters away. It is 3 km between Karaköy Beyoğlu. You can easily get to the Anatolian side of Istanbul with ferries from Karaköy. Beyoğlu is a very nice neighborhood with historical buildings where eating and drinking and entertainment venues are the most intense at night and during the day. You can easily access the furthest points of Istanbul with Şişhane metro near the hotel. Located right in the heart of cinema, exhibition, theater and cultural centers, Beyoğlu awaits you with a pleasant holiday where you will not understand how time passes. You can easily go to the Grand Bazaar, Topkapi Palace, Basilica Cistern and Hagia Sophia museums by metro from Karaköy.",https://a0.muscache.com/pictures/hosting/Hosting-1152013707752067369/original/cda5dfcc-dba7-478b-8cbf-d8a1ae626ad4.jpeg,445994689,https://www.airbnb.com/users/show/445994689,Deni̇z,2022-02-20,"İstanbul, Turkey",Sevgili Misafirim. Uzun yıllar Banka müfettişliği yaptım ve ülkemin neredeyse tamamını gezdim. Zaten yeni yerler keşfetmeyi sevdiğim için mesleğim beni bu anlamda çok besledi. Müfettişlik sonrası uzun yıllar Şube Müdürlüğü yaptım. Birçok yurt dışı seyahati yaparak yeni kültürleri keşfettim. Yeni diller öğrenmeye zaman ayırdım. Şimdi bu yeni birliktelikte sizlere ihtiyaç duyacağınız konaklama ve kültür turunda destek olmak istiyorum. Sevgilerimle.,,,95%,t,https://a0.muscache.com/im/pictures/user/User-445994689/original/88233ee8-acb3-4b6e-941d-51012d423b5d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-445994689/original/88233ee8-acb3-4b6e-941d-51012d423b5d.jpeg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,"Beyoğlu, İstanbul, Turkey",Beyoglu,,41.025939,28.9712577,Entire rental unit,Entire home/apt,1,,1 bath,1.0,,"[""Room-darkening shades"", ""Central heating"", ""Shampoo"", ""Air conditioning"", ""Iron"", ""Housekeeping - available at extra cost"", ""Hair dryer"", ""Exterior security cameras on property"", ""Body soap"", ""Dishes and silverware"", ""Self check-in"", ""Smart lock"", ""Mosquito net"", ""Fast wifi \u2013 72 Mbps"", ""Paid parking garage off premises"", ""Mini fridge"", ""Hangers"", ""Hot water kettle"", ""Fire extinguisher"", ""Shower gel"", ""Clothing storage"", ""Conditioner"", ""Hot water"", ""Private entrance"", ""Dining table"", ""TV"", ""Microwave""]",,5,20,5.0,5.0,20.0,20.0,5.0,20.0,,t,0,0,0,0,2024-12-30,2,2,0,2024-07-27,2024-11-17,5.0,5.0,4.5,5.0,5.0,5.0,4.5,186394,f,3,3,0,0,0.38
855726258783116577,https://www.airbnb.com/rooms/855726258783116577,20241230155630,2024-12-31,city scrape,Cozy & colorful homeoffice for 2,"Welcome to my home! <br />I'm renting out my apartment during times I'm travelling. <br />It's perfect for remote workers, but also for couples or a family visit. <br />Since it is not a commercial AirBnB, but a place where I want to feel comfortable myself, it is equipped with lots of amneties you will not find in many offers such as: <br />- two desks with comfortable office chairs (one extends to a standing desk)<br />- a lot of cooking and baking utensils <br />- almost all new electric appliances and furniture",,https://a0.muscache.com/pictures/miso/Hosting-855726258783116577/original/ba38317c-52b3-4853-a040-0893c8126bfb.jpeg,15951561,https://www.airbnb.com/users/show/15951561,Nicole,2014-05-25,"Düren, Germany",,within a few hours,100%,50%,t,https://a0.muscache.com/im/pictures/user/2a687687-c140-4691-b8dc-e37954bfd53a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2a687687-c140-4691-b8dc-e37954bfd53a.jpg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,t,,Uskudar,,41.03088930489327,29.03013791374985,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,4.0,"[""Freezer"", ""Lockbox"", ""Central heating"", ""Shampoo"", ""Coffee maker: espresso machine"", ""Free street parking"", ""Iron"", ""Baking sheet"", ""Hair dryer"", ""First aid kit"", ""Smoke alarm"", ""Outdoor playground"", ""Exercise equipment"", ""Coffee"", ""Blender"", ""Kitchen"", ""Gas stove"", ""Bed linens"", ""Body soap"", ""Refrigerator"", ""Single oven"", ""Dishes and silverware"", ""Dishwasher"", ""Self check-in"", ""Long term stays allowed"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Washer"", ""Hangers"", ""Hot water kettle"", ""Dedicated workspace"", ""Fire extinguisher"", ""Shower gel"", ""Clothing storage: wardrobe and dresser"", ""Hot water"", ""Luggage dropoff allowed"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Dining table"", ""Books and reading material"", ""Cooking basics"", ""Private patio or balcony"", ""Wifi"", ""Outdoor dining area"", ""Board games"", ""Outdoor furniture""]","$1,188.00",100,300,100.0,100.0,300.0,300.0,100.0,300.0,,t,28,58,88,363,2024-12-31,6,4,0,2023-07-18,2024-10-30,5.0,5.0,5.0,4.67,4.83,5.0,5.0,,f,1,1,0,0,0.34
989155918651232952,https://www.airbnb.com/rooms/989155918651232952,20241230155630,2024-12-31,city scrape,Design Studio in Karakoy Beyoglu near Galataport,"Brand new apartment finished in September 2023 in Karakoy, Tophane area. 3 min walk to Galataport, 1 min walk to Tophane Tram, right on the busiest street in Karakoy. Central location with cozy architecture. Wifi, Smart TV, Air conditioning, 24/7 Hot Water. Superhost with 100+ 5* Star reviews. Sea side is 150 meters away. Building has 3 private airbnb apartments. Everything is brand new. Filter Coffee Machine, Toaster, Cutlery, Electric Kettle, Cutting Board. Cotton towels and linens. Iron avail","Studio apartment is located on the busiest street and neighborhood of Karakoy. ONE OF ISTANBUL'S OLDEST NEIGHBOURHOODS, KARAKOY HAS GONE FROM BEING A BUSTLING PORT FILLED WITH WORKSHOPS AND WAREHOUSES, TO THE CITY'S COOLEST, WHERE HIPSTER BARS AND CAFES SIT NEXT TO GORGEOUS BOUTIQUES AND GALLERIES.",https://a0.muscache.com/pictures/miso/Hosting-989155918651232952/original/1d86f506-5cad-44c4-a4c1-01d18f05bc3b.jpeg,273101795,https://www.airbnb.com/users/show/273101795,Mert,2019-07-02,"İstanbul, Turkey",,within an hour,94%,100%,t,https://a0.muscache.com/im/pictures/user/1ea153d6-0a2f-4e04-89a2-8cd898d562ce.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1ea153d6-0a2f-4e04-89a2-8cd898d562ce.jpg?aki_policy=profile_x_medium,,10,11,['phone'],t,t,"Beyoğlu, İstanbul, Turkey",Beyoglu,,41.02608467343141,28.980833067211897,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Coffee maker: drip coffee maker, pour-over coffee"", ""Toaster"", ""Lockbox"", ""Room-darkening shades"", ""Central heating"", ""Shampoo"", ""Lake access"", ""Bidet"", ""Iron"", ""Hair dryer"", ""AC - split type ductless system"", ""Exterior security cameras on property"", ""Kitchen"", ""Bed linens"", ""Body soap"", ""Refrigerator"", ""Paid parking on premises"", ""Heating - split type ductless system"", ""Dishes and silverware"", ""Self check-in"", ""Cleaning products"", ""Essentials"", ""HDTV with Amazon Prime Video, Disney+, HBO Max, Hulu, Chromecast, Apple TV, Fire TV, Netflix"", ""Extra pillows and blankets"", ""Mini fridge"", ""Hangers"", ""Hot water kettle"", ""Paid parking lot off premises"", ""Dedicated workspace"", ""Fire extinguisher"", ""Clothing storage: closet"", ""Shared beach access"", ""Shower gel"", ""Waterfront"", ""Hot water"", ""Luggage dropoff allowed"", ""Private entrance"", ""Dining table"", ""Cleaning available during stay"", ""Cooking basics"", ""Wifi"", ""Laundromat nearby""]","$2,483.00",2,28,2.0,3.0,1125.0,1125.0,2.1,1125.0,,t,28,58,88,88,2024-12-31,42,39,2,2023-11-04,2024-12-22,4.67,4.79,4.67,4.93,4.88,4.74,4.69,Exempt,t,9,9,0,0,2.97
